date,location,age_group,frozen_value
2021-11-25,DE-BW,80+,395
2021-11-26,DE-BW,80+,400
2021-11-27,DE-BW,80+,407
2021-11-28,DE-BW,80+,416
2021-11-29,DE-BW,80+,412
2021-11-30,DE-BW,80+,393
2021-12-01,DE-BW,80+,375
2021-12-02,DE-BW,80+,381
2021-12-03,DE-BW,80+,364
2021-12-04,DE-BW,80+,365
2021-12-05,DE-BW,80+,365
2021-12-06,DE-BW,80+,375
2021-12-07,DE-BW,80+,400
2021-12-08,DE-BW,80+,396
2021-12-09,DE-BW,80+,382
2021-12-10,DE-BW,80+,372
2021-12-11,DE-BW,80+,365
2021-12-12,DE-BW,80+,363
2021-12-13,DE-BW,80+,343
2021-12-14,DE-BW,80+,325
2021-12-15,DE-BW,80+,316
2021-12-16,DE-BW,80+,307
2021-12-17,DE-BW,80+,306
2021-12-18,DE-BW,80+,295
2021-12-19,DE-BW,80+,294
2021-12-20,DE-BW,80+,298
2021-12-21,DE-BW,80+,271
2021-12-22,DE-BW,80+,240
2021-12-23,DE-BW,80+,224
2021-12-24,DE-BW,80+,217
2021-12-25,DE-BW,80+,193
2021-12-26,DE-BW,80+,168
2021-12-27,DE-BW,80+,171
2021-12-28,DE-BW,80+,168
2021-12-29,DE-BW,80+,171
2021-12-30,DE-BW,80+,166
2021-12-31,DE-BW,80+,163
2022-01-01,DE-BW,80+,167
2022-01-02,DE-BW,80+,167
2022-01-03,DE-BW,80+,162
2022-01-04,DE-BW,80+,160
2022-01-05,DE-BW,80+,166
2022-01-06,DE-BW,80+,163
2022-01-07,DE-BW,80+,133
2022-01-08,DE-BW,80+,125
2022-01-09,DE-BW,80+,125
2022-01-10,DE-BW,80+,123
2022-01-11,DE-BW,80+,116
2022-01-12,DE-BW,80+,100
2022-01-13,DE-BW,80+,98
2022-01-14,DE-BW,80+,103
2022-01-15,DE-BW,80+,106
2022-01-16,DE-BW,80+,108
2022-01-17,DE-BW,80+,113
2022-01-18,DE-BW,80+,125
2022-01-19,DE-BW,80+,140
2022-01-20,DE-BW,80+,150
2022-01-21,DE-BW,80+,164
2022-01-22,DE-BW,80+,180
2022-01-23,DE-BW,80+,187
2022-01-24,DE-BW,80+,191
2022-01-25,DE-BW,80+,218
2022-01-26,DE-BW,80+,217
2022-01-27,DE-BW,80+,227
2022-01-28,DE-BW,80+,249
2022-01-29,DE-BW,80+,266
2022-01-30,DE-BW,80+,274
2022-01-31,DE-BW,80+,278
2022-02-01,DE-BW,80+,278
2022-02-02,DE-BW,80+,302
2022-02-03,DE-BW,80+,326
2022-02-04,DE-BW,80+,360
2022-02-05,DE-BW,80+,378
2022-02-06,DE-BW,80+,386
2022-02-07,DE-BW,80+,404
2022-02-08,DE-BW,80+,408
2022-02-09,DE-BW,80+,431
2022-02-10,DE-BW,80+,423
2022-02-11,DE-BW,80+,404
2022-02-12,DE-BW,80+,405
2022-02-13,DE-BW,80+,406
2022-02-14,DE-BW,80+,392
2022-02-15,DE-BW,80+,407
2022-02-16,DE-BW,80+,435
2022-02-17,DE-BW,80+,465
2022-02-18,DE-BW,80+,479
2022-02-19,DE-BW,80+,494
2022-02-20,DE-BW,80+,491
2022-02-21,DE-BW,80+,515
2022-02-22,DE-BW,80+,519
2022-02-23,DE-BW,80+,481
2022-02-24,DE-BW,80+,472
2022-02-25,DE-BW,80+,468
2022-02-26,DE-BW,80+,436
2022-02-27,DE-BW,80+,451
2022-02-28,DE-BW,80+,435
2022-03-01,DE-BW,80+,415
2022-03-02,DE-BW,80+,411
2022-03-03,DE-BW,80+,398
2022-03-04,DE-BW,80+,401
2022-03-05,DE-BW,80+,421
2022-03-06,DE-BW,80+,406
2022-03-07,DE-BW,80+,407
2022-03-08,DE-BW,80+,414
2022-03-09,DE-BW,80+,448
2022-03-10,DE-BW,80+,456
2022-03-11,DE-BW,80+,461
2022-03-12,DE-BW,80+,478
2022-03-13,DE-BW,80+,492
2022-03-14,DE-BW,80+,497
2022-03-15,DE-BW,80+,533
2022-03-16,DE-BW,80+,549
2022-03-17,DE-BW,80+,571
2022-03-18,DE-BW,80+,593
2022-03-19,DE-BW,80+,603
2022-03-20,DE-BW,80+,603
2022-03-21,DE-BW,80+,601
2022-03-22,DE-BW,80+,605
2022-03-23,DE-BW,80+,588
2022-03-24,DE-BW,80+,590
2022-03-25,DE-BW,80+,557
2022-03-26,DE-BW,80+,544
2022-03-27,DE-BW,80+,530
2022-03-28,DE-BW,80+,506
2022-03-29,DE-BW,80+,519
2022-03-30,DE-BW,80+,519
2022-03-31,DE-BW,80+,513
2022-04-01,DE-BW,80+,524
2022-04-02,DE-BW,80+,506
2022-04-03,DE-BW,80+,502
2022-04-04,DE-BW,80+,500
2022-04-05,DE-BW,80+,473
2022-04-06,DE-BW,80+,452
2022-04-07,DE-BW,80+,426
2022-04-08,DE-BW,80+,394
2022-04-09,DE-BW,80+,387
2022-04-10,DE-BW,80+,381
2022-04-11,DE-BW,80+,378
2022-04-12,DE-BW,80+,361
2022-04-13,DE-BW,80+,349
2022-04-14,DE-BW,80+,347
2022-04-15,DE-BW,80+,360
2022-04-16,DE-BW,80+,326
2022-04-17,DE-BW,80+,319
2022-04-18,DE-BW,80+,328
2022-04-19,DE-BW,80+,279
2022-04-20,DE-BW,80+,311
2022-04-21,DE-BW,80+,307
2022-04-22,DE-BW,80+,296
2022-04-23,DE-BW,80+,323
2022-04-24,DE-BW,80+,323
2022-04-25,DE-BW,80+,316
2022-04-26,DE-BW,80+,359
2022-04-27,DE-BW,80+,320
2022-04-28,DE-BW,80+,306
2022-04-29,DE-BW,80+,293
2022-04-30,DE-BW,80+,277
2022-05-01,DE-BW,80+,279
2022-05-02,DE-BW,80+,281
2022-05-03,DE-BW,80+,253
2022-05-04,DE-BW,80+,245
2022-05-05,DE-BW,80+,232
2022-05-06,DE-BW,80+,222
2022-05-07,DE-BW,80+,216
2022-05-08,DE-BW,80+,205
2022-05-09,DE-BW,80+,198
2022-05-10,DE-BW,80+,200
2022-05-11,DE-BW,80+,190
2022-05-12,DE-BW,80+,176
2022-05-13,DE-BW,80+,168
2022-05-14,DE-BW,80+,168
2022-05-15,DE-BW,80+,168
2022-05-16,DE-BW,80+,169
2022-05-17,DE-BW,80+,168
2022-05-18,DE-BW,80+,152
2022-05-19,DE-BW,80+,150
2022-05-20,DE-BW,80+,143
2022-05-21,DE-BW,80+,130
2022-05-22,DE-BW,80+,128
2022-05-23,DE-BW,80+,123
2022-05-24,DE-BW,80+,111
2022-05-25,DE-BW,80+,99
2022-05-26,DE-BW,80+,95
2022-05-27,DE-BW,80+,81
2022-05-28,DE-BW,80+,81
2022-05-29,DE-BW,80+,81
2022-05-30,DE-BW,80+,84
2021-11-07,DE-BY,00+,1672
2021-11-08,DE-BY,00+,1661
2021-11-09,DE-BY,00+,1828
2021-11-10,DE-BY,00+,1968
2021-11-11,DE-BY,00+,2006
2021-11-12,DE-BY,00+,2076
2021-11-13,DE-BY,00+,2138
2021-11-14,DE-BY,00+,2202
2021-11-15,DE-BY,00+,2336
2021-11-16,DE-BY,00+,2398
2021-11-17,DE-BY,00+,2548
2021-11-18,DE-BY,00+,2670
2021-11-19,DE-BY,00+,2752
2021-11-20,DE-BY,00+,2776
2021-11-21,DE-BY,00+,2739
2021-11-22,DE-BY,00+,2720
2021-11-23,DE-BY,00+,2746
2021-11-24,DE-BY,00+,2709
2021-11-25,DE-BY,00+,2662
2021-11-26,DE-BY,00+,2612
2021-11-27,DE-BY,00+,2538
2021-11-28,DE-BY,00+,2576
2021-11-29,DE-BY,00+,2532
2021-11-30,DE-BY,00+,2482
2021-12-01,DE-BY,00+,2386
2021-12-02,DE-BY,00+,2334
2021-12-03,DE-BY,00+,2283
2021-12-04,DE-BY,00+,2244
2021-12-05,DE-BY,00+,2200
2021-12-06,DE-BY,00+,2174
2021-12-07,DE-BY,00+,2085
2021-12-08,DE-BY,00+,2038
2021-12-09,DE-BY,00+,1941
2021-12-10,DE-BY,00+,1851
2021-12-11,DE-BY,00+,1749
2021-12-12,DE-BY,00+,1699
2021-12-13,DE-BY,00+,1640
2021-12-14,DE-BY,00+,1581
2021-12-15,DE-BY,00+,1478
2021-12-16,DE-BY,00+,1368
2021-12-17,DE-BY,00+,1291
2021-12-18,DE-BY,00+,1236
2021-12-19,DE-BY,00+,1183
2021-12-20,DE-BY,00+,1132
2021-12-21,DE-BY,00+,1068
2021-12-22,DE-BY,00+,980
2021-12-23,DE-BY,00+,912
2021-12-24,DE-BY,00+,865
2021-12-25,DE-BY,00+,800
2021-12-26,DE-BY,00+,728
2021-12-27,DE-BY,00+,706
2021-12-28,DE-BY,00+,710
2021-12-29,DE-BY,00+,689
2021-12-30,DE-BY,00+,688
2021-12-31,DE-BY,00+,676
2022-01-01,DE-BY,00+,669
2022-01-02,DE-BY,00+,665
2022-01-03,DE-BY,00+,662
2022-01-04,DE-BY,00+,657
2022-01-05,DE-BY,00+,641
2022-01-06,DE-BY,00+,617
2022-01-07,DE-BY,00+,546
2022-01-08,DE-BY,00+,566
2022-01-09,DE-BY,00+,589
2022-01-10,DE-BY,00+,589
2022-01-11,DE-BY,00+,585
2022-01-12,DE-BY,00+,585
2022-01-13,DE-BY,00+,601
2022-01-14,DE-BY,00+,655
2022-01-15,DE-BY,00+,667
2022-01-16,DE-BY,00+,678
2022-01-17,DE-BY,00+,683
2022-01-18,DE-BY,00+,720
2022-01-19,DE-BY,00+,753
2022-01-20,DE-BY,00+,825
2022-01-21,DE-BY,00+,877
2022-01-22,DE-BY,00+,953
2022-01-23,DE-BY,00+,997
2022-01-24,DE-BY,00+,1053
2022-01-25,DE-BY,00+,1122
2022-01-26,DE-BY,00+,1222
2022-01-27,DE-BY,00+,1305
2022-01-28,DE-BY,00+,1360
2022-01-29,DE-BY,00+,1426
2022-01-30,DE-BY,00+,1460
2022-01-31,DE-BY,00+,1463
2022-02-01,DE-BY,00+,1511
2022-02-02,DE-BY,00+,1527
2022-02-03,DE-BY,00+,1561
2022-02-04,DE-BY,00+,1649
2022-02-05,DE-BY,00+,1663
2022-02-06,DE-BY,00+,1662
2022-02-07,DE-BY,00+,1686
2022-02-08,DE-BY,00+,1715
2022-02-09,DE-BY,00+,1782
2022-02-10,DE-BY,00+,1765
2022-02-11,DE-BY,00+,1736
2022-02-12,DE-BY,00+,1718
2022-02-13,DE-BY,00+,1701
2022-02-14,DE-BY,00+,1694
2022-02-15,DE-BY,00+,1680
2022-02-16,DE-BY,00+,1665
2022-02-17,DE-BY,00+,1733
2022-02-18,DE-BY,00+,1772
2022-02-19,DE-BY,00+,1775
2022-02-20,DE-BY,00+,1825
2022-02-21,DE-BY,00+,1837
2022-02-22,DE-BY,00+,1877
2022-02-23,DE-BY,00+,1901
2022-02-24,DE-BY,00+,1887
2022-02-25,DE-BY,00+,1820
2022-02-26,DE-BY,00+,1825
2022-02-27,DE-BY,00+,1811
2022-02-28,DE-BY,00+,1793
2022-03-01,DE-BY,00+,1778
2022-03-02,DE-BY,00+,1717
2022-03-03,DE-BY,00+,1719
2022-03-04,DE-BY,00+,1726
2022-03-05,DE-BY,00+,1736
2022-03-06,DE-BY,00+,1714
2022-03-07,DE-BY,00+,1719
2022-03-08,DE-BY,00+,1743
2022-03-09,DE-BY,00+,1810
2022-03-10,DE-BY,00+,1830
2022-03-11,DE-BY,00+,1910
2022-03-12,DE-BY,00+,1979
2022-03-13,DE-BY,00+,2024
2022-03-14,DE-BY,00+,2070
2022-03-15,DE-BY,00+,2128
2022-03-16,DE-BY,00+,2135
2022-03-17,DE-BY,00+,2177
2022-03-18,DE-BY,00+,2177
2022-03-19,DE-BY,00+,2176
2022-03-20,DE-BY,00+,2182
2022-03-21,DE-BY,00+,2154
2022-03-22,DE-BY,00+,2127
2022-03-23,DE-BY,00+,2156
2022-03-24,DE-BY,00+,2117
2022-03-25,DE-BY,00+,2135
2022-03-26,DE-BY,00+,2114
2022-03-27,DE-BY,00+,2073
2022-03-28,DE-BY,00+,2087
2022-03-29,DE-BY,00+,2078
2022-03-30,DE-BY,00+,2050
2022-03-31,DE-BY,00+,2047
2022-04-01,DE-BY,00+,2019
2022-04-02,DE-BY,00+,1980
2022-04-03,DE-BY,00+,1948
2022-04-04,DE-BY,00+,1902
2022-04-05,DE-BY,00+,1850
2022-04-06,DE-BY,00+,1761
2022-04-07,DE-BY,00+,1668
2022-04-08,DE-BY,00+,1595
2022-04-09,DE-BY,00+,1596
2022-04-10,DE-BY,00+,1575
2022-04-11,DE-BY,00+,1557
2022-04-12,DE-BY,00+,1522
2022-04-13,DE-BY,00+,1532
2022-04-14,DE-BY,00+,1490
2022-04-15,DE-BY,00+,1489
2022-04-16,DE-BY,00+,1345
2022-04-17,DE-BY,00+,1304
2022-04-18,DE-BY,00+,1294
2022-04-19,DE-BY,00+,1162
2022-04-20,DE-BY,00+,1152
2022-04-21,DE-BY,00+,1175
2022-04-22,DE-BY,00+,1166
2022-04-23,DE-BY,00+,1250
2022-04-24,DE-BY,00+,1274
2022-04-25,DE-BY,00+,1272
2022-04-26,DE-BY,00+,1391
2022-04-27,DE-BY,00+,1347
2022-04-28,DE-BY,00+,1285
2022-04-29,DE-BY,00+,1224
2022-04-30,DE-BY,00+,1199
2022-05-01,DE-BY,00+,1156
2022-05-02,DE-BY,00+,1119
2022-05-03,DE-BY,00+,1134
2022-05-04,DE-BY,00+,1097
2022-05-05,DE-BY,00+,1082
2022-05-06,DE-BY,00+,1098
2022-05-07,DE-BY,00+,1081
2022-05-08,DE-BY,00+,1089
2022-05-09,DE-BY,00+,1076
2022-05-10,DE-BY,00+,1023
2022-05-11,DE-BY,00+,1031
2022-05-12,DE-BY,00+,1018
2022-05-13,DE-BY,00+,972
2022-05-14,DE-BY,00+,962
2022-05-15,DE-BY,00+,927
2022-05-16,DE-BY,00+,927
2022-05-17,DE-BY,00+,890
2022-05-18,DE-BY,00+,827
2022-05-19,DE-BY,00+,812
2022-05-20,DE-BY,00+,772
2022-05-21,DE-BY,00+,726
2022-05-22,DE-BY,00+,722
2022-05-23,DE-BY,00+,713
2022-05-24,DE-BY,00+,709
2022-05-25,DE-BY,00+,687
2022-05-26,DE-BY,00+,665
2022-05-27,DE-BY,00+,596
2022-05-28,DE-BY,00+,617
2022-05-29,DE-BY,00+,595
2022-05-30,DE-BY,00+,584
2021-11-07,DE-BY,00-04,24
2021-11-08,DE-BY,00-04,22
2021-11-09,DE-BY,00-04,25
2021-11-10,DE-BY,00-04,25
2021-11-11,DE-BY,00-04,25
2021-11-12,DE-BY,00-04,21
2021-11-13,DE-BY,00-04,20
2021-11-14,DE-BY,00-04,20
2021-11-15,DE-BY,00-04,23
2021-11-16,DE-BY,00-04,28
2021-11-17,DE-BY,00-04,26
2021-11-18,DE-BY,00-04,35
2021-11-19,DE-BY,00-04,39
2021-11-20,DE-BY,00-04,40
2021-11-21,DE-BY,00-04,41
2021-11-22,DE-BY,00-04,39
2021-11-23,DE-BY,00-04,32
2021-11-24,DE-BY,00-04,41
2021-11-25,DE-BY,00-04,38
2021-11-26,DE-BY,00-04,34
2021-11-27,DE-BY,00-04,33
2021-11-28,DE-BY,00-04,32
2021-11-29,DE-BY,00-04,35
2021-11-30,DE-BY,00-04,37
2021-12-01,DE-BY,00-04,29
2021-12-02,DE-BY,00-04,31
2021-12-03,DE-BY,00-04,31
2021-12-04,DE-BY,00-04,34
2021-12-05,DE-BY,00-04,36
2021-12-06,DE-BY,00-04,33
2021-12-07,DE-BY,00-04,29
2021-12-08,DE-BY,00-04,29
2021-12-09,DE-BY,00-04,21
2021-12-10,DE-BY,00-04,22
2021-12-11,DE-BY,00-04,17
2021-12-12,DE-BY,00-04,16
2021-12-13,DE-BY,00-04,19
2021-12-14,DE-BY,00-04,23
2021-12-15,DE-BY,00-04,22
2021-12-16,DE-BY,00-04,24
2021-12-17,DE-BY,00-04,23
2021-12-18,DE-BY,00-04,26
2021-12-19,DE-BY,00-04,25
2021-12-20,DE-BY,00-04,22
2021-12-21,DE-BY,00-04,20
2021-12-22,DE-BY,00-04,18
2021-12-23,DE-BY,00-04,17
2021-12-24,DE-BY,00-04,18
2021-12-25,DE-BY,00-04,15
2021-12-26,DE-BY,00-04,14
2021-12-27,DE-BY,00-04,13
2021-12-28,DE-BY,00-04,13
2021-12-29,DE-BY,00-04,15
2021-12-30,DE-BY,00-04,15
2021-12-31,DE-BY,00-04,13
2022-01-01,DE-BY,00-04,11
2022-01-02,DE-BY,00-04,10
2022-01-03,DE-BY,00-04,12
2022-01-04,DE-BY,00-04,13
2022-01-05,DE-BY,00-04,14
2022-01-06,DE-BY,00-04,19
2022-01-07,DE-BY,00-04,19
2022-01-08,DE-BY,00-04,22
2022-01-09,DE-BY,00-04,25
2022-01-10,DE-BY,00-04,22
2022-01-11,DE-BY,00-04,21
2022-01-12,DE-BY,00-04,24
2022-01-13,DE-BY,00-04,20
2022-01-14,DE-BY,00-04,20
2022-01-15,DE-BY,00-04,20
2022-01-16,DE-BY,00-04,21
2022-01-17,DE-BY,00-04,24
2022-01-18,DE-BY,00-04,29
2022-01-19,DE-BY,00-04,31
2022-01-20,DE-BY,00-04,34
2022-01-21,DE-BY,00-04,41
2022-01-22,DE-BY,00-04,46
2022-01-23,DE-BY,00-04,45
2022-01-24,DE-BY,00-04,47
2022-01-25,DE-BY,00-04,44
2022-01-26,DE-BY,00-04,44
2022-01-27,DE-BY,00-04,50
2022-01-28,DE-BY,00-04,48
2022-01-29,DE-BY,00-04,47
2022-01-30,DE-BY,00-04,50
2022-01-31,DE-BY,00-04,52
2022-02-01,DE-BY,00-04,59
2022-02-02,DE-BY,00-04,63
2022-02-03,DE-BY,00-04,59
2022-02-04,DE-BY,00-04,63
2022-02-05,DE-BY,00-04,66
2022-02-06,DE-BY,00-04,60
2022-02-07,DE-BY,00-04,59
2022-02-08,DE-BY,00-04,53
2022-02-09,DE-BY,00-04,46
2022-02-10,DE-BY,00-04,53
2022-02-11,DE-BY,00-04,48
2022-02-12,DE-BY,00-04,43
2022-02-13,DE-BY,00-04,52
2022-02-14,DE-BY,00-04,54
2022-02-15,DE-BY,00-04,56
2022-02-16,DE-BY,00-04,61
2022-02-17,DE-BY,00-04,59
2022-02-18,DE-BY,00-04,61
2022-02-19,DE-BY,00-04,66
2022-02-20,DE-BY,00-04,63
2022-02-21,DE-BY,00-04,62
2022-02-22,DE-BY,00-04,62
2022-02-23,DE-BY,00-04,66
2022-02-24,DE-BY,00-04,72
2022-02-25,DE-BY,00-04,76
2022-02-26,DE-BY,00-04,70
2022-02-27,DE-BY,00-04,68
2022-02-28,DE-BY,00-04,67
2022-03-01,DE-BY,00-04,70
2022-03-02,DE-BY,00-04,63
2022-03-03,DE-BY,00-04,60
2022-03-04,DE-BY,00-04,49
2022-03-05,DE-BY,00-04,51
2022-03-06,DE-BY,00-04,55
2022-03-07,DE-BY,00-04,54
2022-03-08,DE-BY,00-04,56
2022-03-09,DE-BY,00-04,61
2022-03-10,DE-BY,00-04,62
2022-03-11,DE-BY,00-04,66
2022-03-12,DE-BY,00-04,71
2022-03-13,DE-BY,00-04,70
2022-03-14,DE-BY,00-04,70
2022-03-15,DE-BY,00-04,70
2022-03-16,DE-BY,00-04,72
2022-03-17,DE-BY,00-04,67
2022-03-18,DE-BY,00-04,67
2022-03-19,DE-BY,00-04,61
2022-03-20,DE-BY,00-04,61
2022-03-21,DE-BY,00-04,62
2022-03-22,DE-BY,00-04,58
2022-03-23,DE-BY,00-04,55
2022-03-24,DE-BY,00-04,52
2022-03-25,DE-BY,00-04,53
2022-03-26,DE-BY,00-04,58
2022-03-27,DE-BY,00-04,55
2022-03-28,DE-BY,00-04,51
2022-03-29,DE-BY,00-04,65
2022-03-30,DE-BY,00-04,62
2022-03-31,DE-BY,00-04,70
2022-04-01,DE-BY,00-04,82
2022-04-02,DE-BY,00-04,84
2022-04-03,DE-BY,00-04,87
2022-04-04,DE-BY,00-04,89
2022-04-05,DE-BY,00-04,78
2022-04-06,DE-BY,00-04,80
2022-04-07,DE-BY,00-04,70
2022-04-08,DE-BY,00-04,56
2022-04-09,DE-BY,00-04,58
2022-04-10,DE-BY,00-04,54
2022-04-11,DE-BY,00-04,54
2022-04-12,DE-BY,00-04,52
2022-04-13,DE-BY,00-04,49
2022-04-14,DE-BY,00-04,47
2022-04-15,DE-BY,00-04,52
2022-04-16,DE-BY,00-04,44
2022-04-17,DE-BY,00-04,45
2022-04-18,DE-BY,00-04,44
2022-04-19,DE-BY,00-04,41
2022-04-20,DE-BY,00-04,43
2022-04-21,DE-BY,00-04,44
2022-04-22,DE-BY,00-04,41
2022-04-23,DE-BY,00-04,41
2022-04-24,DE-BY,00-04,42
2022-04-25,DE-BY,00-04,41
2022-04-26,DE-BY,00-04,42
2022-04-27,DE-BY,00-04,37
2022-04-28,DE-BY,00-04,38
2022-04-29,DE-BY,00-04,36
2022-04-30,DE-BY,00-04,33
2022-05-01,DE-BY,00-04,30
2022-05-02,DE-BY,00-04,28
2022-05-03,DE-BY,00-04,30
2022-05-04,DE-BY,00-04,29
2022-05-05,DE-BY,00-04,29
2022-05-06,DE-BY,00-04,28
2022-05-07,DE-BY,00-04,28
2022-05-08,DE-BY,00-04,28
2022-05-09,DE-BY,00-04,29
2022-05-10,DE-BY,00-04,28
2022-05-11,DE-BY,00-04,32
2022-05-12,DE-BY,00-04,30
2022-05-13,DE-BY,00-04,30
2022-05-14,DE-BY,00-04,35
2022-05-15,DE-BY,00-04,35
2022-05-16,DE-BY,00-04,37
2022-05-17,DE-BY,00-04,36
2022-05-18,DE-BY,00-04,30
2022-05-19,DE-BY,00-04,28
2022-05-20,DE-BY,00-04,27
2022-05-21,DE-BY,00-04,22
2022-05-22,DE-BY,00-04,20
2022-05-23,DE-BY,00-04,17
2022-05-24,DE-BY,00-04,25
2022-05-25,DE-BY,00-04,25
2022-05-26,DE-BY,00-04,25
2022-05-27,DE-BY,00-04,25
2022-05-28,DE-BY,00-04,25
2022-05-29,DE-BY,00-04,28
2022-05-30,DE-BY,00-04,29
2021-11-07,DE-BY,05-14,12
2021-11-08,DE-BY,05-14,14
2021-11-09,DE-BY,05-14,14
2021-11-10,DE-BY,05-14,19
2021-11-11,DE-BY,05-14,23
2021-11-12,DE-BY,05-14,26
2021-11-13,DE-BY,05-14,25
2021-11-14,DE-BY,05-14,26
2021-11-15,DE-BY,05-14,24
2021-11-16,DE-BY,05-14,25
2021-11-17,DE-BY,05-14,29
2021-11-18,DE-BY,05-14,25
2021-11-19,DE-BY,05-14,22
2021-11-20,DE-BY,05-14,28
2021-11-21,DE-BY,05-14,28
2021-11-22,DE-BY,05-14,31
2021-11-23,DE-BY,05-14,31
2021-11-24,DE-BY,05-14,29
2021-11-25,DE-BY,05-14,29
2021-11-26,DE-BY,05-14,31
2021-11-27,DE-BY,05-14,25
2021-11-28,DE-BY,05-14,26
2021-11-29,DE-BY,05-14,22
2021-11-30,DE-BY,05-14,22
2021-12-01,DE-BY,05-14,23
2021-12-02,DE-BY,05-14,22
2021-12-03,DE-BY,05-14,21
2021-12-04,DE-BY,05-14,22
2021-12-05,DE-BY,05-14,20
2021-12-06,DE-BY,05-14,25
2021-12-07,DE-BY,05-14,25
2021-12-08,DE-BY,05-14,25
2021-12-09,DE-BY,05-14,26
2021-12-10,DE-BY,05-14,27
2021-12-11,DE-BY,05-14,27
2021-12-12,DE-BY,05-14,29
2021-12-13,DE-BY,05-14,25
2021-12-14,DE-BY,05-14,24
2021-12-15,DE-BY,05-14,22
2021-12-16,DE-BY,05-14,23
2021-12-17,DE-BY,05-14,19
2021-12-18,DE-BY,05-14,16
2021-12-19,DE-BY,05-14,14
2021-12-20,DE-BY,05-14,13
2021-12-21,DE-BY,05-14,12
2021-12-22,DE-BY,05-14,7
2021-12-23,DE-BY,05-14,6
2021-12-24,DE-BY,05-14,9
2021-12-25,DE-BY,05-14,9
2021-12-26,DE-BY,05-14,9
2021-12-27,DE-BY,05-14,11
2021-12-28,DE-BY,05-14,11
2021-12-29,DE-BY,05-14,11
2021-12-30,DE-BY,05-14,9
2021-12-31,DE-BY,05-14,7
2022-01-01,DE-BY,05-14,7
2022-01-02,DE-BY,05-14,8
2022-01-03,DE-BY,05-14,7
2022-01-04,DE-BY,05-14,7
2022-01-05,DE-BY,05-14,10
2022-01-06,DE-BY,05-14,10
2022-01-07,DE-BY,05-14,10
2022-01-08,DE-BY,05-14,11
2022-01-09,DE-BY,05-14,10
2022-01-10,DE-BY,05-14,11
2022-01-11,DE-BY,05-14,11
2022-01-12,DE-BY,05-14,8
2022-01-13,DE-BY,05-14,13
2022-01-14,DE-BY,05-14,13
2022-01-15,DE-BY,05-14,13
2022-01-16,DE-BY,05-14,12
2022-01-17,DE-BY,05-14,13
2022-01-18,DE-BY,05-14,17
2022-01-19,DE-BY,05-14,20
2022-01-20,DE-BY,05-14,27
2022-01-21,DE-BY,05-14,30
2022-01-22,DE-BY,05-14,39
2022-01-23,DE-BY,05-14,49
2022-01-24,DE-BY,05-14,49
2022-01-25,DE-BY,05-14,54
2022-01-26,DE-BY,05-14,61
2022-01-27,DE-BY,05-14,62
2022-01-28,DE-BY,05-14,67
2022-01-29,DE-BY,05-14,66
2022-01-30,DE-BY,05-14,62
2022-01-31,DE-BY,05-14,67
2022-02-01,DE-BY,05-14,71
2022-02-02,DE-BY,05-14,69
2022-02-03,DE-BY,05-14,66
2022-02-04,DE-BY,05-14,65
2022-02-05,DE-BY,05-14,61
2022-02-06,DE-BY,05-14,60
2022-02-07,DE-BY,05-14,57
2022-02-08,DE-BY,05-14,47
2022-02-09,DE-BY,05-14,49
2022-02-10,DE-BY,05-14,46
2022-02-11,DE-BY,05-14,42
2022-02-12,DE-BY,05-14,43
2022-02-13,DE-BY,05-14,43
2022-02-14,DE-BY,05-14,42
2022-02-15,DE-BY,05-14,51
2022-02-16,DE-BY,05-14,42
2022-02-17,DE-BY,05-14,48
2022-02-18,DE-BY,05-14,48
2022-02-19,DE-BY,05-14,47
2022-02-20,DE-BY,05-14,48
2022-02-21,DE-BY,05-14,48
2022-02-22,DE-BY,05-14,41
2022-02-23,DE-BY,05-14,45
2022-02-24,DE-BY,05-14,36
2022-02-25,DE-BY,05-14,37
2022-02-26,DE-BY,05-14,35
2022-02-27,DE-BY,05-14,34
2022-02-28,DE-BY,05-14,33
2022-03-01,DE-BY,05-14,32
2022-03-02,DE-BY,05-14,30
2022-03-03,DE-BY,05-14,30
2022-03-04,DE-BY,05-14,32
2022-03-05,DE-BY,05-14,30
2022-03-06,DE-BY,05-14,28
2022-03-07,DE-BY,05-14,28
2022-03-08,DE-BY,05-14,30
2022-03-09,DE-BY,05-14,29
2022-03-10,DE-BY,05-14,28
2022-03-11,DE-BY,05-14,23
2022-03-12,DE-BY,05-14,24
2022-03-13,DE-BY,05-14,24
2022-03-14,DE-BY,05-14,23
2022-03-15,DE-BY,05-14,26
2022-03-16,DE-BY,05-14,29
2022-03-17,DE-BY,05-14,31
2022-03-18,DE-BY,05-14,30
2022-03-19,DE-BY,05-14,31
2022-03-20,DE-BY,05-14,32
2022-03-21,DE-BY,05-14,32
2022-03-22,DE-BY,05-14,29
2022-03-23,DE-BY,05-14,32
2022-03-24,DE-BY,05-14,28
2022-03-25,DE-BY,05-14,32
2022-03-26,DE-BY,05-14,34
2022-03-27,DE-BY,05-14,33
2022-03-28,DE-BY,05-14,32
2022-03-29,DE-BY,05-14,34
2022-03-30,DE-BY,05-14,30
2022-03-31,DE-BY,05-14,32
2022-04-01,DE-BY,05-14,32
2022-04-02,DE-BY,05-14,31
2022-04-03,DE-BY,05-14,29
2022-04-04,DE-BY,05-14,31
2022-04-05,DE-BY,05-14,27
2022-04-06,DE-BY,05-14,24
